apartment_id,tower_id,block_name,floor_number,unit_number,apartment_type,square_feet,occupancy_status,purchase_year,dataset_version
t04-f17-u05,t04,d,17.0,5,2bhk,1154.0,vacant,2015.0,v1.0.0
t04-f17-u06,t04,d,17.0,6,1bhk,677.0,occupied,2001.0,v1.0.0
t04-f17-u07,t04,d,17.0,7,1bhk,435.0,occupied,2007.0,v1.0.0
t04-f17-u08,t04,d,17.0,8,1bhk,547.0,vacant,2007.0,v1.0.0
t04-f18-u01,t04,d,18.0,1,3bhk,1292.0,occupied,2013.0,v1.0.0
t04-f18-u02,t04,d,18.0,2,3bhk,1300.0,occupied,2020.0,v1.0.0
t04-f18-u03,t04,d,18.0,3,2bhk,1060.0,occupied,2003.0,v1.0.0
t04-f18-u04,t04,d,18.0,4,2bhk,927.0,occupied,2005.0,v1.0.0
t04-f18-u05,t04,d,18.0,5,2bhk,1055.0,occupied,2009.0,v1.0.0
t04-f18-u06,t04,d,18.0,6,1bhk,879.0,occupied,2001.0,v1.0.0
t04-f18-u07,t04,d,18.0,7,1bhk,566.0,vacant,2001.0,v1.0.0
t04-f18-u08,t04,d,18.0,8,1bhk,550.0,occupied,2011.0,v1.0.0
t04-f19-u01,t04,d,11.0,1,3bhk,1583.0,occupied,2013.0,v1.0.0
t04-f19-u02,t04,d,19.0,2,3bhk,1349.0,occupied,2007.0,v1.0.0
t04-f19-u03,t04,d,11.0,3,2bhk,971.0,occupied,2013.0,v1.0.0
t04-f19-u04,t04,d,19.0,4,2bhk,989.0,occupied,2021.0,v1.0.0
t04-f19-u05,t04,d,19.0,5,2bhk,1105.0,occupied,2005.0,v1.0.0
t04-f19-u06,t04,d,19.0,6,1bhk,487.0,occupied,2005.0,v1.0.0
t04-f19-u07,t04,d,19.0,7,1bhk,440.0,occupied,2019.0,v1.0.0
t04-f19-u08,t04,d,19.0,8,1bhk,595.0,occupied,2019.0,v1.0.0
t04-f20-u01,t04,d,20.0,1,penthouse,1968.0,occupied,2007.0,v1.0.0
t04-f20-u02,t04,d,20.0,2,penthouse,1968.0,occupied,2018.0,v1.0.0
t04-f20-u03,t04,d,20.0,3,2bhk,773.0,occupied,2007.0,v1.0.0
t04-f20-u04,t04,d,20.0,4,2bhk,936.0,occupied,2020.0,v1.0.0
t04-f20-u05,t04,d,20.0,5,2bhk,830.0,occupied,2014.0,v1.0.0
t04-f20-u06,t04,d,20.0,6,1bhk,530.0,occupied,2021.0,v1.0.0
t04-f20-u07,t04,d,20.0,7,1bhk,414.0,occupied,2014.0,v1.0.0
t04-f20-u08,t04,d,20.0,8,1bhk,547.0,vacant,2021.0,v1.0.0
t05-f01-u01,t05,e,1.0,1,3bhk,1759.0,occupied,2005.0,v1.0.0
t05-f01-u02,t05,e,1.0,2,3bhk,1275.0,occupied,2014.0,v1.0.0
t05-f01-u03,t05,e,1.0,3,2bhk,1183.0,occupied,2011.0,v1.0.0
t05-f01-u04,t05,e,1.0,4,2bhk,1000.0,vacant,2009.0,v1.0.0
t05-f01-u05,t05,e,1.0,5,2bhk,1027.0,occupied,2013.0,v1.0.0
t05-f01-u06,t05,e,1.0,6,1bhk,528.0,occupied,2014.0,v1.0.0
t05-f01-u07,t05,e,1.0,7,1bhk,554.0,occupied,2006.0,v1.0.0
t05-f01-u08,t05,e,1.0,8,1bhk,596.0,occupied,2015.0,v1.0.0
t05-f02-u01,t05,e,2.0,1,3bhk,1309.0,occupied,2007.0,v1.0.0
t05-f02-u02,t05,e,2.0,2,3bhk,1590.0,occupied,2018.0,v1.0.0
t05-f02-u03,t05,e,2.0,3,2bhk,883.0,occupied,2018.0,v1.0.0
t05-f02-u04,t05,e,2.0,4,2bhk,879.0,occupied,2022.0,v1.0.0
t05-f02-u05,t05,e,2.0,5,2bhk,851.0,occupied,2000.0,v1.0.0
t05-f02-u06,t05,e,2.0,6,1bhk,602.0,occupied,2008.0,v1.0.0
t05-f02-u07,t05,e,2.0,7,1bhk,414.0,occupied,2018.0,v1.0.0
t05-f02-u08,t05,e,2.0,8,1bhk,425.0,occupied,2019.0,v1.0.0
t05-f03-u01,t05,e,3.0,1,3bhk,1708.0,occupied,2009.0,v1.0.0
t05-f03-u02,t05,e,3.0,2,3bhk,1435.0,occupied,2019.0,v1.0.0
t05-f03-u03,t05,e,3.0,3,2bhk,1110.0,occupied,2011.0,v1.0.0
t05-f03-u04,t05,e,3.0,4,2bhk,812.0,occupied,2020.0,v1.0.0
t05-f03-u05,t05,e,3.0,5,2bhk,797.0,occupied,2019.0,v1.0.0
t05-f03-u06,t05,e,3.0,6,1bhk,528.0,vacant,2021.0,v1.0.0
t05-f03-u07,t05,e,3.0,7,1bhk,470.0,occupied,2020.0,v1.0.0
t05-f03-u08,t05,e,3.0,8,1bhk,449.0,occupied,2020.0,v1.0.0
t05-f04-u01,t05,e,4.0,1,3bhk,1240.0,occupied,2009.0,v1.0.0
t05-f04-u02,t05,e,4.0,2,3bhk,1651.0,occupied,2001.0,v1.0.0
t05-f04-u03,t05,e,4.0,3,2bhk,996.0,occupied,2011.0,v1.0.0
t05-f04-u04,t05,e,4.0,4,1bhk,1074.0,occupied,2004.0,v1.0.0
t05-f04-u05,t05,e,4.0,5,2bhk,879.0,vacant,2011.0,v1.0.0
t05-f04-u06,t05,e,4.0,6,1bhk,567.0,occupied,2023.0,v1.0.0
t05-f04-u07,t05,e,4.0,7,1bhk,612.0,occupied,2005.0,v1.0.0
t05-f04-u08,t05,e,4.0,8,1bhk,502.0,occupied,2004.0,v1.0.0
t05-f05-u01,t05,e,5.0,1,3bhk,1752.0,occupied,2011.0,v1.0.0
t05-f05-u02,t05,e,5.0,2,3bhk,1743.0,occupied,2016.0,v1.0.0
t05-f05-u03,t05,e,5.0,3,2bhk,1167.0,occupied,2008.0,v1.0.0
t05-f05-u04,t05,e,5.0,4,2bhk,1125.0,occupied,2005.0,v1.0.0
t05-f05-u05,t05,e,5.0,5,2bhk,831.0,occupied,2015.0,v1.0.0
t05-f05-u06,t05,e,5.0,6,1bhk,551.0,occupied,2023.0,v1.0.0
t05-f05-u07,t05,e,5.0,7,1bhk,573.0,occupied,2003.0,v1.0.0
t05-f05-u08,t05,e,5.0,8,1bhk,639.0,occupied,2002.0,v1.0.0
t05-f06-u01,t05,e,6.0,1,3bhk,1344.0,vacant,2007.0,v1.0.0
t05-f06-u02,t05,e,6.0,2,3bhk,1606.0,occupied,2017.0,v1.0.0
t05-f06-u03,t05,e,6.0,3,2bhk,887.0,occupied,2002.0,v1.0.0
t05-f06-u04,t05,e,6.0,4,2bhk,1104.0,occupied,2012.0,v1.0.0
t05-f06-u05,t05,e,6.0,5,2bhk,707.0,occupied,2008.0,v1.0.0
t05-f06-u06,t05,e,6.0,6,1bhk,674.0,occupied,2003.0,v1.0.0
t05-f06-u07,t05,e,6.0,7,1bhk,632.0,vacant,2011.0,v1.0.0
t05-f06-u08,t05,e,6.0,8,1bhk,534.0,vacant,2018.0,v1.0.0
t05-f07-u01,t05,e,7.0,1,3bhk,1590.0,vacant,2020.0,v1.0.0
t05-f07-u02,t05,e,7.0,2,1bhk,1580.0,vacant,2003.0,v1.0.0
t05-f07-u03,t05,e,7.0,3,2bhk,1045.0,occupied,2007.0,v1.0.0
t05-f07-u04,t05,e,7.0,4,2bhk,941.0,vacant,2000.0,v1.0.0
t05-f07-u05,t05,e,7.0,5,2bhk,1017.0,occupied,2017.0,v1.0.0
t05-f07-u06,t05,e,7.0,6,1bhk,567.0,occupied,2019.0,v1.0.0
t05-f07-u07,t05,e,7.0,7,1bhk,513.0,vacant,2020.0,v1.0.0
t05-f07-u08,t05,e,7.0,8,1bhk,432.0,occupied,2020.0,v1.0.0
t05-f08-u01,t05,e,8.0,1,1bhk,1675.0,occupied,2022.0,v1.0.0
t05-f08-u02,t05,e,8.0,2,3bhk,1509.0,occupied,2020.0,v1.0.0
t05-f08-u03,t05,e,8.0,3,1bhk,909.0,occupied,2003.0,v1.0.0
t05-f08-u04,t05,e,8.0,4,1bhk,771.0,occupied,2001.0,v1.0.0
t05-f08-u05,t05,e,8.0,5,2bhk,1184.0,occupied,2001.0,v1.0.0
t05-f08-u06,t05,e,8.0,6,1bhk,555.0,occupied,2015.0,v1.0.0
t05-f08-u07,t05,e,8.0,7,1bhk,459.0,occupied,2003.0,v1.0.0
t05-f08-u08,t05,e,8.0,8,1bhk,520.0,occupied,2017.0,v1.0.0
t05-f09-u01,t05,e,9.0,1,3bhk,1338.0,occupied,2012.0,v1.0.0
t05-f09-u02,t05,e,9.0,2,3bhk,1664.0,occupied,2011.0,v1.0.0
t05-f09-u03,t05,e,9.0,3,2bhk,1043.0,occupied,2023.0,v1.0.0
t05-f09-u04,t05,e,9.0,4,2bhk,1056.0,occupied,2017.0,v1.0.0
t05-f09-u05,t05,e,9.0,5,2bhk,914.0,occupied,2018.0,v1.0.0
t05-f09-u06,t05,e,9.0,6,1bhk,479.0,occupied,2013.0,v1.0.0
t05-f09-u07,t05,e,9.0,7,1bhk,450.0,occupied,2015.0,v1.0.0
t05-f09-u08,t05,e,9.0,8,1bhk,608.0,occupied,2008.0,v1.0.0
t05-f10-u01,t05,e,10.0,1,3bhk,1233.0,occupied,2022.0,v1.0.0
t05-f10-u02,t05,e,10.0,2,3bhk,1579.0,occupied,2006.0,v1.0.0
t05-f10-u03,t05,e,10.0,3,2bhk,927.0,vacant,2011.0,v1.0.0
t05-f10-u04,t05,e,10.0,4,2bhk,1186.0,occupied,2007.0,v1.0.0
t05-f10-u05,t05,e,10.0,5,2bhk,1137.0,occupied,2011.0,v1.0.0
t05-f10-u06,t05,e,10.0,6,1bhk,450.0,occupied,2021.0,v1.0.0
t05-f10-u07,t05,e,10.0,7,1bhk,588.0,occupied,2017.0,v1.0.0
t05-f10-u08,t05,e,10.0,8,1bhk,583.0,occupied,2001.0,v1.0.0
t05-f11-u01,t05,e,11.0,1,3bhk,1607.0,vacant,2008.0,v1.0.0
t05-f11-u02,t05,e,11.0,2,3bhk,1394.0,occupied,2003.0,v1.0.0
t05-f11-u03,t05,e,11.0,3,2bhk,1185.0,occupied,2014.0,v1.0.0
t05-f11-u04,t05,e,11.0,4,2bhk,746.0,occupied,2021.0,v1.0.0
t05-f11-u05,t05,e,11.0,5,2bhk,808.0,occupied,2020.0,v1.0.0
t05-f11-u06,t05,e,11.0,6,1bhk,414.0,occupied,2001.0,v1.0.0
t05-f11-u07,t05,e,11.0,7,1bhk,570.0,occupied,2007.0,v1.0.0
t05-f11-u08,t05,e,11.0,8,1bhk,464.0,occupied,2018.0,v1.0.0
t05-f12-u01,t05,e,12.0,1,3bhk,1410.0,occupied,2002.0,v1.0.0
t05-f12-u02,t05,e,12.0,2,3bhk,1767.0,occupied,2006.0,v1.0.0
t05-f12-u03,t05,e,12.0,3,2bhk,1000.0,occupied,2006.0,v1.0.0
t05-f12-u04,t05,e,12.0,4,2bhk,1116.0,occupied,2007.0,v1.0.0
t05-f12-u05,t05,e,12.0,5,2bhk,868.0,occupied,2011.0,v1.0.0
t05-f12-u06,t05,e,12.0,6,1bhk,414.0,vacant,2008.0,v1.0.0
t05-f12-u07,t05,e,12.0,7,1bhk,474.0,occupied,2004.0,v1.0.0
t05-f12-u08,t05,e,12.0,8,1bhk,676.0,occupied,2008.0,v1.0.0
t05-f13-u01,t05,e,13.0,1,3bhk,1378.0,occupied,2003.0,v1.0.0
t05-f13-u02,t05,e,13.0,2,3bhk,1226.0,occupied,2004.0,v1.0.0
t05-f13-u03,t05,e,13.0,3,2bhk,707.0,occupied,2011.0,v1.0.0
t05-f13-u04,t05,e,13.0,4,2bhk,1104.0,occupied,2007.0,v1.0.0
t05-f13-u05,t05,e,13.0,5,2bhk,1001.0,occupied,2010.0,v1.0.0
t05-f13-u06,t05,e,13.0,6,1bhk,414.0,occupied,2005.0,v1.0.0
t05-f13-u07,t05,e,13.0,7,1bhk,535.0,occupied,2001.0,v1.0.0
t05-f13-u08,t05,e,13.0,8,1bhk,464.0,occupied,2023.0,v1.0.0
t05-f14-u01,t05,e,14.0,1,3bhk,1631.0,occupied,2011.0,v1.0.0
t05-f14-u02,t05,e,14.0,2,3bhk,1316.0,occupied,2023.0,v1.0.0
t05-f14-u03,t05,e,14.0,3,2bhk,732.0,occupied,2015.0,v1.0.0
t05-f14-u04,t05,e,14.0,4,2bhk,879.0,occupied,2011.0,v1.0.0
t05-f14-u05,t05,e,14.0,5,2bhk,962.0,occupied,2018.0,v1.0.0
t05-f14-u06,t05,e,14.0,6,1bhk,455.0,occupied,2014.0,v1.0.0
t05-f14-u07,t05,e,14.0,7,1bhk,657.0,occupied,2007.0,v1.0.0
t05-f14-u08,t05,e,14.0,8,1bhk,422.0,occupied,2023.0,v1.0.0
t05-f15-u01,t05,e,15.0,1,3bhk,1733.0,occupied,2009.0,v1.0.0
t05-f15-u02,t05,e,15.0,2,3bhk,1669.0,occupied,2020.0,v1.0.0
t05-f15-u03,t05,e,15.0,3,2bhk,1193.0,vacant,2000.0,v1.0.0
t05-f15-u04,t05,e,15.0,4,1bhk,731.0,occupied,2015.0,v1.0.0
t05-f15-u05,t05,e,15.0,5,2bhk,1133.0,occupied,2012.0,v1.0.0
t05-f15-u06,t05,e,15.0,6,1bhk,618.0,vacant,2021.0,v1.0.0
t05-f15-u07,t05,e,15.0,7,1bhk,455.0,occupied,2015.0,v1.0.0
t05-f15-u08,t05,e,15.0,8,1bhk,627.0,occupied,2002.0,v1.0.0
t05-f16-u01,t05,e,11.0,1,3bhk,1282.0,occupied,2010.0,v1.0.0
t05-f16-u02,t05,e,16.0,2,3bhk,1351.0,occupied,2002.0,v1.0.0
t05-f16-u03,t05,e,16.0,3,2bhk,764.0,occupied,2008.0,v1.0.0
t05-f16-u04,t05,e,16.0,4,2bhk,1019.0,vacant,2020.0,v1.0.0
t05-f16-u05,t05,e,16.0,5,2bhk,999.0,occupied,2017.0,v1.0.0
t05-f16-u06,t05,e,16.0,6,1bhk,566.0,occupied,2012.0,v1.0.0
t05-f16-u07,t05,e,16.0,7,1bhk,671.0,occupied,2009.0,v1.0.0
t05-f16-u08,t05,e,16.0,8,1bhk,632.0,occupied,2016.0,v1.0.0
t05-f17-u01,t05,e,17.0,1,3bhk,1640.0,occupied,2003.0,v1.0.0
t05-f17-u02,t05,e,17.0,2,3bhk,1317.0,vacant,2020.0,v1.0.0
t05-f17-u03,t05,e,17.0,3,2bhk,1033.0,occupied,2017.0,v1.0.0
t05-f17-u04,t05,e,17.0,4,2bhk,1069.0,occupied,2006.0,v1.0.0
t05-f17-u05,t05,e,17.0,5,2bhk,920.0,occupied,2014.0,v1.0.0
t05-f17-u06,t05,e,17.0,6,1bhk,516.0,occupied,2013.0,v1.0.0
t05-f17-u07,t05,e,17.0,7,1bhk,879.0,occupied,2014.0,v1.0.0
t05-f17-u08,t05,e,17.0,8,1bhk,604.0,occupied,2011.0,v1.0.0
t05-f18-u01,t05,e,18.0,1,3bhk,1297.0,occupied,2010.0,v1.0.0
t05-f18-u02,t05,e,18.0,2,3bhk,1637.0,occupied,2010.0,v1.0.0
t05-f18-u03,t05,e,18.0,3,2bhk,1040.0,vacant,2008.0,v1.0.0
t05-f18-u04,t05,e,18.0,4,2bhk,891.0,occupied,2004.0,v1.0.0
t05-f18-u05,t05,e,18.0,5,2bhk,1051.0,occupied,2015.0,v1.0.0
t05-f18-u06,t05,e,18.0,6,1bhk,434.0,occupied,2002.0,v1.0.0
t05-f18-u07,t05,e,18.0,7,1bhk,443.0,occupied,2011.0,v1.0.0
t05-f18-u08,t05,e,11.0,8,1bhk,621.0,occupied,2011.0,v1.0.0
t05-f19-u01,t05,e,19.0,1,3bhk,1581.0,occupied,2004.0,v1.0.0
t05-f19-u02,t05,e,19.0,2,3bhk,1769.0,vacant,2001.0,v1.0.0
t05-f19-u03,t05,e,19.0,3,2bhk,1000.0,occupied,2017.0,v1.0.0
t05-f19-u04,t05,e,19.0,4,2bhk,879.0,occupied,2010.0,v1.0.0
t05-f19-u05,t05,e,19.0,5,2bhk,1043.0,occupied,2003.0,v1.0.0
t05-f19-u06,t05,e,11.0,6,1bhk,610.0,occupied,2011.0,v1.0.0
t05-f19-u07,t05,e,19.0,7,1bhk,616.0,occupied,2011.0,v1.0.0
t05-f19-u08,t05,e,19.0,8,1bhk,426.0,occupied,2009.0,v1.0.0
t05-f20-u01,t05,e,20.0,1,penthouse,1968.0,occupied,2009.0,v1.0.0
t05-f20-u02,t05,e,20.0,2,penthouse,1968.0,occupied,2003.0,v1.0.0
t05-f20-u03,t05,e,20.0,3,2bhk,995.0,occupied,2016.0,v1.0.0
t05-f20-u04,t05,e,20.0,4,2bhk,808.0,occupied,2004.0,v1.0.0
t05-f20-u05,t05,e,20.0,5,2bhk,1036.0,occupied,2015.0,v1.0.0
t05-f20-u06,t05,e,20.0,6,1bhk,514.0,occupied,2003.0,v1.0.0
t05-f20-u07,t05,e,11.0,7,1bhk,579.0,occupied,2017.0,v1.0.0
t05-f20-u08,t05,e,20.0,8,1bhk,588.0,vacant,2003.0,v1.0.0
t06-f01-u01,t06,a,1.0,1,3bhk,1485.0,occupied,2018.0,v1.0.0
t06-f01-u02,t06,a,1.0,2,1bhk,1431.0,occupied,2013.0,v1.0.0
t06-f01-u03,t06,a,1.0,3,2bhk,1132.0,occupied,2017.0,v1.0.0
t06-f01-u04,t06,a,1.0,4,2bhk,1198.0,occupied,2019.0,v1.0.0
t06-f01-u05,t06,a,1.0,5,2bhk,1014.0,occupied,2021.0,v1.0.0
t06-f01-u06,t06,a,1.0,6,1bhk,685.0,vacant,2000.0,v1.0.0
t06-f01-u07,t06,a,1.0,7,1bhk,536.0,occupied,2000.0,v1.0.0
t06-f01-u08,t06,a,1.0,8,1bhk,879.0,occupied,2008.0,v1.0.0
t06-f02-u01,t06,a,2.0,1,3bhk,1516.0,occupied,2010.0,v1.0.0
t06-f02-u02,t06,a,2.0,2,3bhk,1559.0,occupied,2000.0,v1.0.0
t06-f02-u03,t06,a,2.0,3,2bhk,792.0,occupied,2004.0,v1.0.0
t06-f02-u04,t06,a,2.0,4,2bhk,989.0,occupied,2021.0,v1.0.0
t06-f02-u05,t06,a,2.0,5,2bhk,905.0,occupied,2002.0,v1.0.0
t06-f02-u06,t06,a,2.0,6,1bhk,472.0,occupied,2023.0,v1.0.0
t06-f02-u07,t06,a,2.0,7,1bhk,879.0,occupied,2002.0,v1.0.0
t06-f02-u08,t06,a,2.0,8,1bhk,671.0,occupied,2006.0,v1.0.0
t06-f03-u01,t06,a,3.0,1,3bhk,1585.0,vacant,2013.0,v1.0.0
t06-f03-u02,t06,a,3.0,2,3bhk,1664.0,occupied,2010.0,v1.0.0
t06-f03-u03,t06,a,11.0,3,2bhk,780.0,occupied,2011.0,v1.0.0
t06-f03-u04,t06,a,3.0,4,2bhk,859.0,occupied,2023.0,v1.0.0
t06-f03-u05,t06,a,3.0,5,2bhk,866.0,occupied,2018.0,v1.0.0
t06-f03-u06,t06,a,3.0,6,1bhk,443.0,occupied,2001.0,v1.0.0
t06-f03-u07,t06,a,3.0,7,1bhk,479.0,occupied,2005.0,v1.0.0
t06-f03-u08,t06,a,11.0,8,1bhk,425.0,vacant,2021.0,v1.0.0
t06-f04-u01,t06,a,4.0,1,3bhk,1283.0,occupied,2008.0,v1.0.0
t06-f04-u02,t06,a,4.0,2,3bhk,1653.0,occupied,2021.0,v1.0.0
t06-f04-u03,t06,a,4.0,3,2bhk,917.0,occupied,2015.0,v1.0.0
t06-f04-u04,t06,a,4.0,4,2bhk,1010.0,occupied,2014.0,v1.0.0
t06-f04-u05,t06,a,4.0,5,2bhk,912.0,occupied,2008.0,v1.0.0
t06-f04-u06,t06,a,4.0,6,1bhk,510.0,occupied,2016.0,v1.0.0
t06-f04-u07,t06,a,4.0,7,1bhk,458.0,occupied,2011.0,v1.0.0
t06-f04-u08,t06,a,4.0,8,1bhk,620.0,occupied,2003.0,v1.0.0
t06-f05-u01,t06,a,5.0,1,3bhk,1490.0,vacant,2021.0,v1.0.0
t06-f05-u02,t06,a,5.0,2,3bhk,1698.0,occupied,2016.0,v1.0.0
t06-f05-u03,t06,a,5.0,3,2bhk,1041.0,occupied,2009.0,v1.0.0
t06-f05-u04,t06,a,5.0,4,2bhk,723.0,occupied,2007.0,v1.0.0
t06-f05-u05,t06,a,5.0,5,2bhk,902.0,occupied,2019.0,v1.0.0
t06-f05-u06,t06,a,5.0,6,1bhk,428.0,occupied,2000.0,v1.0.0
t06-f05-u07,t06,a,5.0,7,1bhk,504.0,occupied,2009.0,v1.0.0
t06-f05-u08,t06,a,5.0,8,1bhk,508.0,occupied,2004.0,v1.0.0
t06-f06-u01,t06,a,6.0,1,3bhk,1461.0,occupied,2011.0,v1.0.0
t06-f06-u02,t06,a,6.0,2,3bhk,1535.0,occupied,2003.0,v1.0.0
t06-f06-u03,t06,a,6.0,3,2bhk,703.0,vacant,2015.0,v1.0.0
t06-f06-u04,t06,a,6.0,4,2bhk,1082.0,occupied,2013.0,v1.0.0
t06-f06-u05,t06,a,6.0,5,2bhk,789.0,occupied,2004.0,v1.0.0
t06-f06-u06,t06,a,6.0,6,1bhk,594.0,occupied,2017.0,v1.0.0
t06-f06-u07,t06,a,6.0,7,1bhk,517.0,occupied,2016.0,v1.0.0
t06-f06-u08,t06,a,6.0,8,1bhk,686.0,occupied,2021.0,v1.0.0
t06-f07-u01,t06,a,7.0,1,3bhk,1562.0,occupied,2002.0,v1.0.0
t06-f07-u02,t06,a,11.0,2,1bhk,1606.0,occupied,2023.0,v1.0.0
t06-f07-u03,t06,a,7.0,3,2bhk,721.0,occupied,2011.0,v1.0.0
t06-f07-u04,t06,a,7.0,4,2bhk,709.0,occupied,2014.0,v1.0.0
t06-f07-u05,t06,a,7.0,5,2bhk,1171.0,occupied,2002.0,v1.0.0
t06-f07-u06,t06,a,11.0,6,1bhk,560.0,vacant,2018.0,v1.0.0
t06-f07-u07,t06,a,7.0,7,1bhk,619.0,occupied,2018.0,v1.0.0
t06-f07-u08,t06,a,7.0,8,1bhk,879.0,occupied,2022.0,v1.0.0
t06-f08-u01,t06,a,8.0,1,3bhk,1627.0,occupied,2009.0,v1.0.0
t06-f08-u02,t06,a,8.0,2,3bhk,1317.0,occupied,2012.0,v1.0.0
t06-f08-u03,t06,a,8.0,3,2bhk,710.0,occupied,2010.0,v1.0.0
t06-f08-u04,t06,a,8.0,4,2bhk,879.0,occupied,2019.0,v1.0.0
t06-f08-u05,t06,a,8.0,5,2bhk,935.0,occupied,2022.0,v1.0.0
t06-f08-u06,t06,a,11.0,6,1bhk,585.0,occupied,2002.0,v1.0.0
t06-f08-u07,t06,a,8.0,7,1bhk,879.0,occupied,2003.0,v1.0.0
t06-f08-u08,t06,a,8.0,8,1bhk,524.0,occupied,2013.0,v1.0.0
t06-f09-u01,t06,a,9.0,1,3bhk,1610.0,occupied,2016.0,v1.0.0
t06-f09-u02,t06,a,9.0,2,3bhk,1280.0,occupied,2012.0,v1.0.0
t06-f09-u03,t06,a,9.0,3,2bhk,1145.0,occupied,2011.0,v1.0.0
t06-f09-u04,t06,a,9.0,4,2bhk,1081.0,occupied,2010.0,v1.0.0
t06-f09-u05,t06,a,9.0,5,2bhk,813.0,occupied,2010.0,v1.0.0
t06-f09-u06,t06,a,9.0,6,1bhk,486.0,occupied,2002.0,v1.0.0
t06-f09-u07,t06,a,9.0,7,1bhk,661.0,occupied,2020.0,v1.0.0
t06-f09-u08,t06,a,9.0,8,1bhk,458.0,occupied,2016.0,v1.0.0
t06-f10-u01,t06,a,10.0,1,3bhk,1722.0,occupied,2006.0,v1.0.0
t06-f10-u02,t06,a,10.0,2,3bhk,1557.0,occupied,2011.0,v1.0.0
t06-f10-u03,t06,a,10.0,3,2bhk,1072.0,occupied,2020.0,v1.0.0
t06-f10-u04,t06,a,10.0,4,2bhk,1117.0,vacant,2004.0,v1.0.0
t06-f10-u05,t06,a,10.0,5,1bhk,820.0,occupied,2003.0,v1.0.0
t06-f10-u06,t06,a,10.0,6,1bhk,474.0,occupied,2008.0,v1.0.0
t06-f10-u07,t06,a,10.0,7,1bhk,501.0,occupied,2005.0,v1.0.0
t06-f10-u08,t06,a,10.0,8,1bhk,478.0,vacant,2020.0,v1.0.0
t06-f11-u01,t06,a,11.0,1,3bhk,1277.0,occupied,2011.0,v1.0.0
t06-f11-u02,t06,a,11.0,2,3bhk,1705.0,occupied,2014.0,v1.0.0
t06-f11-u03,t06,a,11.0,3,2bhk,1086.0,vacant,2018.0,v1.0.0
t06-f11-u04,t06,a,11.0,4,2bhk,1089.0,occupied,2018.0,v1.0.0
t06-f11-u05,t06,a,11.0,5,2bhk,929.0,occupied,2021.0,v1.0.0
t06-f11-u06,t06,a,11.0,6,1bhk,879.0,occupied,2020.0,v1.0.0
t06-f11-u07,t06,a,11.0,7,1bhk,565.0,occupied,2020.0,v1.0.0
t06-f11-u08,t06,a,11.0,8,1bhk,561.0,vacant,2004.0,v1.0.0
t06-f12-u01,t06,a,12.0,1,3bhk,1650.0,occupied,2002.0,v1.0.0
t06-f12-u02,t06,a,12.0,2,3bhk,1680.0,occupied,2014.0,v1.0.0
t06-f12-u03,t06,a,12.0,3,2bhk,1023.0,occupied,2009.0,v1.0.0
t06-f12-u04,t06,a,12.0,4,2bhk,1107.0,occupied,2008.0,v1.0.0
t06-f12-u05,t06,a,12.0,5,2bhk,1002.0,vacant,2001.0,v1.0.0
t06-f12-u06,t06,a,12.0,6,1bhk,580.0,occupied,2016.0,v1.0.0
t06-f12-u07,t06,a,12.0,7,1bhk,437.0,occupied,2009.0,v1.0.0
t06-f12-u08,t06,a,12.0,8,1bhk,636.0,occupied,2014.0,v1.0.0
t06-f13-u01,t06,a,13.0,1,3bhk,1238.0,occupied,2001.0,v1.0.0
t06-f13-u02,t06,a,13.0,2,1bhk,1577.0,occupied,2009.0,v1.0.0
t06-f13-u03,t06,a,13.0,3,2bhk,739.0,occupied,2020.0,v1.0.0
t06-f13-u04,t06,a,13.0,4,2bhk,1142.0,occupied,2002.0,v1.0.0
t06-f13-u05,t06,a,13.0,5,2bhk,1014.0,occupied,2019.0,v1.0.0
t06-f13-u06,t06,a,13.0,6,1bhk,659.0,vacant,2012.0,v1.0.0
t06-f13-u07,t06,a,13.0,7,1bhk,636.0,vacant,2018.0,v1.0.0
t06-f13-u08,t06,a,13.0,8,1bhk,683.0,vacant,2023.0,v1.0.0
t06-f14-u01,t06,a,11.0,1,3bhk,1242.0,occupied,2014.0,v1.0.0
t06-f14-u02,t06,a,14.0,2,3bhk,1785.0,vacant,2020.0,v1.0.0
t06-f14-u03,t06,a,14.0,3,2bhk,796.0,occupied,2010.0,v1.0.0
t06-f14-u04,t06,a,14.0,4,2bhk,1009.0,occupied,2015.0,v1.0.0
t06-f14-u05,t06,a,14.0,5,2bhk,956.0,occupied,2004.0,v1.0.0
t06-f14-u06,t06,a,14.0,6,1bhk,431.0,occupied,2014.0,v1.0.0
t06-f14-u07,t06,a,14.0,7,1bhk,452.0,occupied,2010.0,v1.0.0
t06-f14-u08,t06,a,14.0,8,1bhk,443.0,occupied,2016.0,v1.0.0
t06-f15-u01,t06,a,15.0,1,3bhk,1376.0,occupied,2001.0,v1.0.0
t06-f15-u02,t06,a,15.0,2,3bhk,1453.0,occupied,2022.0,v1.0.0
t06-f15-u03,t06,a,15.0,3,2bhk,924.0,occupied,2014.0,v1.0.0
t06-f15-u04,t06,a,15.0,4,2bhk,968.0,occupied,2016.0,v1.0.0
t06-f15-u05,t06,a,15.0,5,2bhk,1012.0,vacant,2005.0,v1.0.0
t06-f15-u06,t06,a,15.0,6,1bhk,586.0,occupied,2011.0,v1.0.0
t06-f15-u07,t06,a,15.0,7,1bhk,544.0,occupied,2012.0,v1.0.0
