failure_id,asset_id,failure_date,failure_type,downtime_hours,dataset_version
flr-018278,ast-00480,2026-05-19,software,15.66,v1.0.0
flr-018279,ast-00144,2025-08-31,software,136.9,v1.0.0
flr-018280,ast-00391,2025-11-29,mechanical,69.64,v1.0.0
flr-018281,ast-00144,2024-06-13,software,26.52,v1.0.0
flr-018282,ast-00090,2026-05-19,electrical,146.85,v1.0.0
flr-018283,ast-00467,2025-12-26,software,46.81,v1.0.0
flr-018284,ast-00170,2021-06-27,electrical,321.2,v1.0.0
flr-018285,ast-00324,2023-01-20,wear & tear,32.52,v1.0.0
flr-018286,ast-00438,2025-05-02,software,295.21,v1.0.0
flr-018287,ast-00358,2019-01-26,wear & tear,217.04,v1.0.0
flr-018288,ast-00354,2022-02-23,electrical,48.01,v1.0.0
flr-018289,ast-00437,2017-06-29,wear & tear,170.27,v1.0.0
flr-018290,ast-00060,2026-02-05,mechanical,83.37,v1.0.0
flr-018291,ast-00017,2024-07-05,wear & tear,19.16,v1.0.0
flr-018292,ast-00071,2026-02-26,mechanical,114.89,v1.0.0
flr-018293,ast-00320,2024-11-23,mechanical,16.46,v1.0.0
flr-018294,ast-00396,2025-08-05,software,64.3,v1.0.0
flr-018295,ast-00284,2020-12-20,software,84.46,v1.0.0
flr-018296,ast-00048,2024-09-01,electrical,124.97,v1.0.0
flr-018297,ast-00277,2022-06-25,wear & tear,306.7,v1.0.0
flr-018298,ast-00449,2026-05-19,electrical,88.7,v1.0.0
flr-018299,ast-00268,2022-01-15,mechanical,15.58,v1.0.0
flr-018300,ast-00365,2021-12-26,wear & tear,82.47,v1.0.0
flr-018301,ast-00087,2024-02-16,software,6.0,v1.0.0
flr-018302,ast-00306,2024-02-29,electrical,94.58,v1.0.0
flr-018303,ast-00045,2019-06-29,mechanical,288.03,v1.0.0
flr-018304,ast-00346,2020-08-22,mechanical,113.76,v1.0.0
flr-018305,ast-00084,2023-05-21,wear & tear,57.11,v1.0.0
flr-018306,ast-00288,2022-05-20,software,121.71,v1.0.0
flr-018307,ast-00189,2022-04-10,software,77.04,v1.0.0
flr-018308,ast-00259,2016-08-22,mechanical,311.57,v1.0.0
flr-018309,ast-00288,2020-04-18,electrical,88.39,v1.0.0
flr-018310,ast-00158,2016-06-23,electrical,98.25,v1.0.0
flr-018311,ast-00456,2022-04-30,mechanical,175.56,v1.0.0
flr-018312,ast-00372,2012-09-29,electrical,266.41,v1.0.0
flr-018313,ast-00039,2021-01-04,electrical,29.81,v1.0.0
flr-018314,ast-00245,2021-02-22,software,17.13,v1.0.0
flr-018315,ast-00144,2024-11-01,wear & tear,42.38,v1.0.0
flr-018316,ast-00377,2026-05-19,wear & tear,203.09,v1.0.0
flr-018317,ast-00402,2008-10-23,mechanical,210.28,v1.0.0
flr-018318,ast-00343,2016-02-22,software,7.05,v1.0.0
flr-018319,ast-00481,2017-12-05,wear & tear,111.71,v1.0.0
flr-018320,ast-00183,2013-02-17,mechanical,117.46,v1.0.0
flr-018321,ast-00416,2025-05-18,mechanical,186.04,v1.0.0
flr-018322,ast-00266,2017-05-16,wear & tear,64.77,v1.0.0
flr-018323,ast-00311,2024-08-23,mechanical,115.05,v1.0.0
flr-018324,ast-00245,2024-03-09,mechanical,136.4,v1.0.0
flr-018325,ast-00043,2020-05-16,mechanical,114.89,v1.0.0
flr-018326,ast-00399,2025-09-14,electrical,62.84,v1.0.0
flr-018327,ast-00169,2020-01-02,wear & tear,91.72,v1.0.0
flr-018328,ast-00207,2024-12-10,software,45.44,v1.0.0
flr-018329,ast-00041,2026-06-03,wear & tear,131.83,v1.0.0
flr-018330,ast-00234,2022-01-03,electrical,114.89,v1.0.0
flr-018331,ast-00382,2022-07-11,software,176.52,v1.0.0
flr-018332,ast-00345,2023-03-20,wear & tear,25.46,v1.0.0
flr-018333,ast-00338,2016-09-07,wear & tear,147.24,v1.0.0
flr-018334,ast-00447,2022-11-27,wear & tear,116.32,v1.0.0
flr-018335,ast-00335,2018-10-05,wear & tear,40.98,v1.0.0
flr-018336,ast-00459,2024-08-21,mechanical,69.06,v1.0.0
flr-018337,ast-00251,2022-02-27,electrical,291.82,v1.0.0
flr-018338,ast-00263,2024-12-16,software,78.75,v1.0.0
flr-018339,ast-00118,2019-11-19,mechanical,32.92,v1.0.0
flr-018340,ast-00161,2024-06-26,electrical,245.58,v1.0.0
flr-018341,ast-00221,2018-01-26,mechanical,205.38,v1.0.0
flr-018342,ast-00195,2024-04-19,software,80.45,v1.0.0
flr-018343,ast-00243,2024-06-03,software,134.32,v1.0.0
flr-018344,ast-00023,2024-12-02,mechanical,191.17,v1.0.0
flr-018345,ast-00392,2022-12-20,electrical,114.89,v1.0.0
flr-018346,ast-00013,2010-09-04,electrical,30.44,v1.0.0
flr-018347,ast-00494,2017-07-08,mechanical,151.4,v1.0.0
flr-018348,ast-00461,2017-03-28,wear & tear,266.2,v1.0.0
flr-018349,ast-00294,2024-09-06,wear & tear,158.72,v1.0.0
flr-018350,ast-00418,2013-06-27,mechanical,142.22,v1.0.0
flr-018351,ast-00399,2026-05-21,mechanical,127.4,v1.0.0
flr-018352,ast-00322,2024-02-12,mechanical,157.53,v1.0.0
flr-018353,ast-00148,2020-12-10,electrical,156.92,v1.0.0
flr-018354,ast-00407,2018-05-07,mechanical,80.63,v1.0.0
flr-018355,ast-00367,2021-09-28,mechanical,24.19,v1.0.0
flr-018356,ast-00104,2025-08-28,wear & tear,89.27,v1.0.0
flr-018357,ast-00136,2015-04-10,software,102.26,v1.0.0
flr-018358,ast-00401,2022-05-21,wear & tear,140.02,v1.0.0
flr-018359,ast-00336,2023-10-18,mechanical,156.86,v1.0.0
flr-018360,ast-00434,2020-11-15,software,189.91,v1.0.0
flr-018361,ast-00170,2024-09-01,software,321.2,v1.0.0
flr-018362,ast-00412,2025-09-08,wear & tear,196.15,v1.0.0
flr-018363,ast-00279,2024-05-03,electrical,135.39,v1.0.0
flr-018364,ast-00154,2025-08-20,mechanical,167.35,v1.0.0
flr-018365,ast-00482,2017-09-13,software,47.71,v1.0.0
flr-018366,ast-00424,2019-01-01,mechanical,122.02,v1.0.0
flr-018367,ast-00498,2021-06-05,electrical,23.94,v1.0.0
flr-018368,ast-00399,2025-07-05,mechanical,108.65,v1.0.0
flr-018369,ast-00134,2015-09-26,wear & tear,233.96,v1.0.0
flr-018370,ast-00432,2026-04-25,mechanical,126.08,v1.0.0
flr-018371,ast-00222,2011-04-20,electrical,51.74,v1.0.0
flr-018372,ast-00362,2021-05-14,mechanical,111.49,v1.0.0
flr-018373,ast-00053,2025-03-23,mechanical,80.69,v1.0.0
flr-018374,ast-00159,2025-06-01,software,78.07,v1.0.0
flr-018375,ast-00296,2013-12-15,wear & tear,125.56,v1.0.0
flr-018376,ast-00136,2017-11-05,software,86.4,v1.0.0
flr-018377,ast-00332,2020-09-04,mechanical,215.79,v1.0.0
flr-018378,ast-00150,2021-06-01,mechanical,61.78,v1.0.0
flr-018379,ast-00387,2022-08-18,software,104.93,v1.0.0
flr-018380,ast-00254,2013-03-03,electrical,21.37,v1.0.0
flr-018381,ast-00365,2022-05-30,electrical,114.89,v1.0.0
flr-018382,ast-00153,2017-02-24,electrical,9.16,v1.0.0
flr-018383,ast-00043,2023-01-25,electrical,114.89,v1.0.0
flr-018384,ast-00323,2024-04-25,mechanical,35.31,v1.0.0
flr-018385,ast-00026,2025-03-17,electrical,38.98,v1.0.0
flr-018386,ast-00065,2026-03-01,software,316.94,v1.0.0
flr-018387,ast-00147,2024-02-19,wear & tear,6.44,v1.0.0
flr-018388,ast-00128,2024-11-20,wear & tear,228.17,v1.0.0
flr-018389,ast-00375,2014-11-18,software,10.65,v1.0.0
flr-018390,ast-00183,2018-04-13,software,46.73,v1.0.0
flr-018391,ast-00024,2018-01-08,software,200.28,v1.0.0
flr-018392,ast-00405,2012-11-25,mechanical,229.47,v1.0.0
flr-018393,ast-00450,2025-06-29,software,6.0,v1.0.0
flr-018394,ast-00348,2024-03-31,mechanical,66.72,v1.0.0
flr-018395,ast-00139,2026-02-13,mechanical,10.53,v1.0.0
flr-018396,ast-00195,2023-03-28,electrical,95.94,v1.0.0
flr-018397,ast-00127,2012-02-27,software,105.13,v1.0.0
flr-018398,ast-00145,2023-12-06,software,169.48,v1.0.0
flr-018399,ast-00110,2023-02-27,mechanical,98.37,v1.0.0
flr-018400,ast-00087,2023-02-28,software,20.83,v1.0.0
flr-018401,ast-00447,2021-11-02,software,157.01,v1.0.0
flr-018402,ast-00076,2023-09-11,mechanical,88.42,v1.0.0
flr-018403,ast-00363,2019-09-21,electrical,114.89,v1.0.0
flr-018404,ast-00486,2025-03-08,wear & tear,105.29,v1.0.0
flr-018405,ast-00236,2024-03-12,mechanical,67.93,v1.0.0
flr-018406,ast-00476,2017-05-21,electrical,272.37,v1.0.0
flr-018407,ast-00109,2025-10-30,software,130.83,v1.0.0
flr-018408,ast-00392,2021-05-08,software,255.21,v1.0.0
flr-018409,ast-00332,2026-04-26,mechanical,106.62,v1.0.0
flr-018410,ast-00089,2020-11-10,wear & tear,148.56,v1.0.0
flr-018411,ast-00213,2024-04-19,software,62.42,v1.0.0
flr-018412,ast-00066,2017-01-18,software,267.84,v1.0.0
flr-018413,ast-00186,2026-05-13,wear & tear,137.01,v1.0.0
flr-018414,ast-00221,2023-08-04,wear & tear,202.64,v1.0.0
flr-018415,ast-00209,2017-11-24,software,9.9,v1.0.0
flr-018416,ast-00013,2019-04-18,mechanical,97.89,v1.0.0
flr-018417,ast-00487,2025-06-11,electrical,160.57,v1.0.0
flr-018418,ast-00237,2022-05-14,mechanical,226.24,v1.0.0
flr-018419,ast-00404,2026-05-19,electrical,229.2,v1.0.0
flr-018420,ast-00216,2025-01-06,mechanical,22.44,v1.0.0
flr-018421,ast-00430,2021-01-23,wear & tear,112.88,v1.0.0
flr-018422,ast-00205,2012-09-21,electrical,256.79,v1.0.0
flr-018423,ast-00411,2023-02-21,wear & tear,153.3,v1.0.0
flr-018424,ast-00169,2010-06-10,mechanical,175.8,v1.0.0
flr-018425,ast-00304,2020-01-13,mechanical,104.93,v1.0.0
flr-018426,ast-00427,2017-06-17,mechanical,188.65,v1.0.0
flr-018427,ast-00436,2024-09-08,electrical,108.83,v1.0.0
flr-018428,ast-00408,2010-08-14,software,284.43,v1.0.0
flr-018429,ast-00482,2022-07-13,software,267.06,v1.0.0
flr-018430,ast-00138,2021-01-06,software,321.2,v1.0.0
flr-018431,ast-00373,2021-07-10,software,35.03,v1.0.0
flr-018432,ast-00456,2021-08-27,software,114.89,v1.0.0
flr-018433,ast-00366,2012-10-27,wear & tear,200.37,v1.0.0
flr-018434,ast-00328,2025-09-29,mechanical,16.45,v1.0.0
flr-018435,ast-00348,2016-12-21,mechanical,129.09,v1.0.0
flr-018436,ast-00344,2025-11-01,software,144.67,v1.0.0
flr-018437,ast-00439,2026-05-19,mechanical,210.49,v1.0.0
flr-018438,ast-00337,2024-05-02,electrical,48.46,v1.0.0
flr-018439,ast-00278,2022-09-09,mechanical,185.34,v1.0.0
flr-018440,ast-00011,2025-06-06,wear & tear,223.87,v1.0.0
flr-018441,ast-00186,2024-04-04,wear & tear,120.1,v1.0.0
flr-018442,ast-00264,2018-07-31,mechanical,310.91,v1.0.0
flr-018443,ast-00103,2010-11-25,mechanical,101.29,v1.0.0
flr-018444,ast-00466,2024-05-01,wear & tear,46.34,v1.0.0
flr-018445,ast-00232,2019-11-25,mechanical,71.45,v1.0.0
flr-018446,ast-00265,2011-06-01,mechanical,239.76,v1.0.0
flr-018447,ast-00143,2026-05-19,software,113.56,v1.0.0
flr-018448,ast-00025,2024-12-12,software,13.02,v1.0.0
flr-018449,ast-00337,2021-11-27,electrical,188.99,v1.0.0
flr-018450,ast-00040,2025-12-29,electrical,114.89,v1.0.0
flr-018451,ast-00497,2022-04-07,electrical,6.0,v1.0.0
flr-018452,ast-00393,2025-07-14,electrical,107.55,v1.0.0
flr-018453,ast-00499,2025-09-08,wear & tear,27.11,v1.0.0
flr-018454,ast-00310,2025-12-05,software,6.0,v1.0.0
flr-018455,ast-00080,2024-07-14,electrical,68.12,v1.0.0
flr-018456,ast-00058,2012-05-30,wear & tear,46.77,v1.0.0
flr-018457,ast-00486,2025-12-08,mechanical,17.7,v1.0.0
flr-018458,ast-00179,2011-04-17,electrical,207.37,v1.0.0
flr-018459,ast-00153,2023-09-03,software,14.0,v1.0.0
flr-018460,ast-00165,2012-05-16,software,76.71,v1.0.0
flr-018461,ast-00500,2017-09-05,wear & tear,43.05,v1.0.0
flr-018462,ast-00235,2019-11-19,electrical,97.76,v1.0.0
flr-018463,ast-00424,2018-08-26,external,155.92,v1.0.0
flr-018464,ast-00068,2026-05-19,mechanical,119.18,v1.0.0
flr-018465,ast-00311,2020-04-26,mechanical,155.32,v1.0.0
flr-018466,ast-00207,2024-08-22,software,214.06,v1.0.0
flr-018467,ast-00330,2025-04-23,electrical,44.89,v1.0.0
flr-018468,ast-00007,2026-01-02,mechanical,113.08,v1.0.0
flr-018469,ast-00183,2012-09-10,electrical,17.21,v1.0.0
flr-018470,ast-00090,2026-04-01,mechanical,14.83,v1.0.0
flr-018471,ast-00355,2024-07-30,electrical,153.22,v1.0.0
flr-018472,ast-00022,2025-08-20,electrical,116.72,v1.0.0
flr-018473,ast-00090,2023-10-13,electrical,19.54,v1.0.0
flr-018474,ast-00354,2023-05-18,wear & tear,8.62,v1.0.0
flr-018475,ast-00471,2024-02-07,wear & tear,40.47,v1.0.0
flr-018476,ast-00122,2018-09-17,mechanical,27.9,v1.0.0
flr-018477,ast-00349,2012-02-15,software,253.84,v1.0.0
flr-018478,ast-00205,2018-06-26,software,223.56,v1.0.0
flr-018479,ast-00053,2026-01-08,mechanical,18.81,v1.0.0
flr-018480,ast-00240,2021-01-02,electrical,65.8,v1.0.0
flr-018481,ast-00243,2024-04-12,software,23.26,v1.0.0
flr-018482,ast-00023,2019-05-09,mechanical,295.68,v1.0.0
flr-018483,ast-00408,2012-03-19,software,203.84,v1.0.0
flr-018484,ast-00047,2025-05-15,software,144.01,v1.0.0
flr-018485,ast-00422,2015-06-07,electrical,153.98,v1.0.0
flr-018486,ast-00307,2024-02-03,electrical,75.39,v1.0.0
flr-018487,ast-00285,2024-07-04,mechanical,92.64,v1.0.0
flr-018488,ast-00379,2017-04-09,electrical,132.55,v1.0.0
flr-018489,ast-00323,2024-03-27,mechanical,61.97,v1.0.0
flr-018490,ast-00475,2017-03-02,software,17.16,v1.0.0
flr-018491,ast-00458,2016-08-16,mechanical,179.63,v1.0.0
flr-018492,ast-00139,2018-05-13,wear & tear,216.96,v1.0.0
flr-018493,ast-00276,2013-06-29,wear & tear,252.49,v1.0.0
flr-018494,ast-00191,2025-06-09,electrical,171.07,v1.0.0
flr-018495,ast-00219,2021-02-28,mechanical,128.77,v1.0.0
flr-018496,ast-00384,2014-12-21,electrical,69.23,v1.0.0
flr-018497,ast-00141,2026-03-25,external,182.07,v1.0.0
flr-018498,ast-00321,2021-09-12,electrical,220.1,v1.0.0
flr-018499,ast-00410,2026-04-07,electrical,7.54,v1.0.0
flr-018500,ast-00446,2019-04-12,software,45.02,v1.0.0
flr-018501,ast-00355,2025-07-04,electrical,105.73,v1.0.0
flr-018502,ast-00227,2025-02-13,mechanical,165.68,v1.0.0
flr-018503,ast-00394,2018-06-02,electrical,150.66,v1.0.0
flr-018504,ast-00459,2025-12-14,electrical,129.56,v1.0.0
flr-018505,ast-00194,2025-07-05,electrical,115.57,v1.0.0
flr-018506,ast-00360,2024-09-14,software,297.89,v1.0.0
flr-018507,ast-00082,2016-11-26,software,43.97,v1.0.0
flr-018508,ast-00201,2021-05-18,software,92.79,v1.0.0
flr-018509,ast-00361,2019-07-16,electrical,58.28,v1.0.0
flr-018510,ast-00267,2017-08-02,software,188.29,v1.0.0
flr-018511,ast-00398,2024-06-23,mechanical,114.89,v1.0.0
flr-018512,ast-00006,2023-08-01,wear & tear,63.08,v1.0.0
flr-018513,ast-00056,2015-08-09,wear & tear,89.16,v1.0.0
flr-018514,ast-00305,2022-06-28,mechanical,71.52,v1.0.0
flr-018515,ast-00291,2023-04-30,wear & tear,96.47,v1.0.0
flr-018516,ast-00500,2026-05-19,mechanical,114.89,v1.0.0
flr-018517,ast-00300,2022-05-17,mechanical,69.38,v1.0.0
flr-018518,ast-00215,2022-12-23,mechanical,125.94,v1.0.0
flr-018519,ast-00213,2024-11-08,electrical,111.35,v1.0.0
flr-018520,ast-00162,2025-07-01,wear & tear,100.71,v1.0.0
flr-018521,ast-00297,2024-09-23,external,78.91,v1.0.0
flr-018522,ast-00159,2021-11-26,wear & tear,24.11,v1.0.0
flr-018523,ast-00017,2023-01-12,electrical,78.27,v1.0.0
flr-018524,ast-00378,2009-11-07,mechanical,226.11,v1.0.0
flr-018525,ast-00384,2019-06-04,mechanical,55.73,v1.0.0
flr-018526,ast-00453,2021-11-12,electrical,90.73,v1.0.0
flr-018527,ast-00025,2023-01-24,software,130.57,v1.0.0
flr-018528,ast-00102,2018-09-25,mechanical,195.12,v1.0.0
flr-018529,ast-00214,2021-12-22,mechanical,117.66,v1.0.0
flr-018530,ast-00130,2020-07-19,mechanical,25.28,v1.0.0
flr-018531,ast-00417,2019-04-29,electrical,137.56,v1.0.0
flr-018532,ast-00457,2025-08-25,electrical,49.45,v1.0.0
flr-018533,ast-00352,2011-09-18,mechanical,97.95,v1.0.0
flr-018534,ast-00400,2024-07-04,mechanical,31.19,v1.0.0
flr-018535,ast-00422,2021-04-13,software,203.07,v1.0.0
flr-018536,ast-00152,2023-10-16,mechanical,208.54,v1.0.0
flr-018537,ast-00265,2017-08-05,mechanical,175.66,v1.0.0
flr-018538,ast-00068,2016-08-25,mechanical,152.94,v1.0.0
flr-018539,ast-00131,2022-12-27,mechanical,42.09,v1.0.0
flr-018540,ast-00352,2026-05-21,mechanical,165.94,v1.0.0
flr-018541,ast-00298,2024-09-18,software,77.9,v1.0.0
flr-018542,ast-00335,2020-11-10,electrical,321.2,v1.0.0
flr-018543,ast-00102,2019-10-02,wear & tear,180.1,v1.0.0
flr-018544,ast-00248,2016-09-27,mechanical,83.0,v1.0.0
flr-018545,ast-00053,2025-07-25,mechanical,105.92,v1.0.0
flr-018546,ast-00165,2014-05-07,electrical,188.68,v1.0.0
flr-018547,ast-00237,2018-05-20,electrical,114.89,v1.0.0
flr-018548,ast-00466,2023-12-08,wear & tear,151.48,v1.0.0
flr-018549,ast-00395,2017-06-11,electrical,188.02,v1.0.0
flr-018550,ast-00372,2011-07-20,software,255.31,v1.0.0
flr-018551,ast-00448,2026-02-05,mechanical,91.06,v1.0.0
flr-018552,ast-00147,2023-12-17,electrical,87.37,v1.0.0
flr-018553,ast-00222,2025-03-01,electrical,51.23,v1.0.0
flr-018554,ast-00001,2017-04-18,electrical,114.89,v1.0.0
flr-018555,ast-00152,2025-03-31,mechanical,251.16,v1.0.0
flr-018556,ast-00158,2018-09-19,software,173.35,v1.0.0
flr-018557,ast-00210,2024-02-13,mechanical,159.85,v1.0.0
flr-018558,ast-00006,2022-01-07,mechanical,128.6,v1.0.0
flr-018559,ast-00015,2025-05-31,mechanical,33.86,v1.0.0
flr-018560,ast-00319,2012-08-20,electrical,110.56,v1.0.0
flr-018561,ast-00095,2018-09-04,mechanical,47.47,v1.0.0
flr-018562,ast-00067,2020-10-18,mechanical,223.92,v1.0.0
flr-018563,ast-00049,2022-03-21,mechanical,125.43,v1.0.0
flr-018564,ast-00435,2025-10-20,mechanical,156.19,v1.0.0
flr-018565,ast-00235,2023-02-04,wear & tear,208.63,v1.0.0
flr-018566,ast-00473,2011-07-22,electrical,240.29,v1.0.0
flr-018567,ast-00149,2022-02-16,electrical,187.09,v1.0.0
flr-018568,ast-00129,2016-01-31,mechanical,202.59,v1.0.0
flr-018569,ast-00441,2023-05-23,wear & tear,40.99,v1.0.0
flr-018570,ast-00311,2026-04-06,mechanical,44.72,v1.0.0
flr-018571,ast-00049,2010-06-07,wear & tear,168.06,v1.0.0
flr-018572,ast-00164,2024-03-19,software,38.19,v1.0.0
flr-018573,ast-00151,2018-04-16,electrical,93.38,v1.0.0
flr-018574,ast-00315,2026-05-29,electrical,210.26,v1.0.0
flr-018575,ast-00339,2020-05-20,mechanical,259.72,v1.0.0
flr-018576,ast-00458,2020-07-22,mechanical,258.67,v1.0.0
flr-018577,ast-00173,2023-09-11,wear & tear,18.26,v1.0.0
flr-018578,ast-00342,2021-01-07,mechanical,167.85,v1.0.0
flr-018579,ast-00038,2026-03-02,electrical,141.71,v1.0.0
flr-018580,ast-00147,2020-11-09,software,162.93,v1.0.0
flr-018581,ast-00362,2020-04-24,electrical,164.38,v1.0.0
flr-018582,ast-00125,2022-11-09,mechanical,176.47,v1.0.0
flr-018583,ast-00049,2016-07-23,mechanical,205.3,v1.0.0
flr-018584,ast-00145,2026-02-27,software,101.76,v1.0.0
flr-018585,ast-00411,2025-09-12,electrical,141.47,v1.0.0
flr-018586,ast-00153,2026-03-10,mechanical,47.31,v1.0.0
flr-018587,ast-00149,2019-10-01,software,255.15,v1.0.0
flr-018588,ast-00012,2020-05-29,wear & tear,121.02,v1.0.0
flr-018589,ast-00132,2019-07-12,wear & tear,109.42,v1.0.0
flr-018590,ast-00414,2025-02-27,wear & tear,218.27,v1.0.0
flr-018591,ast-00009,2025-05-02,software,183.25,v1.0.0
flr-018592,ast-00310,2019-10-07,software,14.26,v1.0.0
flr-018593,ast-00013,2016-10-12,mechanical,257.71,v1.0.0
flr-018594,ast-00012,2025-07-22,wear & tear,57.19,v1.0.0
flr-018595,ast-00170,2011-03-28,software,229.38,v1.0.0
flr-018596,ast-00019,2020-05-05,electrical,114.89,v1.0.0
flr-018597,ast-00378,2025-04-11,wear & tear,15.02,v1.0.0
flr-018598,ast-00067,2017-07-18,wear & tear,253.62,v1.0.0
flr-018599,ast-00280,2024-08-05,mechanical,256.89,v1.0.0
flr-018600,ast-00336,2023-04-24,mechanical,136.58,v1.0.0
flr-018601,ast-00243,2024-11-11,software,106.97,v1.0.0
flr-018602,ast-00421,2024-08-19,software,177.28,v1.0.0
flr-018603,ast-00064,2025-11-27,mechanical,79.41,v1.0.0
flr-018604,ast-00362,2023-12-10,mechanical,196.02,v1.0.0
flr-018605,ast-00467,2023-10-05,electrical,48.75,v1.0.0
flr-018606,ast-00467,2026-03-28,wear & tear,114.89,v1.0.0
flr-018607,ast-00485,2018-05-17,wear & tear,79.52,v1.0.0
flr-018608,ast-00302,2026-04-25,software,56.43,v1.0.0
flr-018609,ast-00384,2012-11-17,mechanical,272.77,v1.0.0
flr-018610,ast-00485,2022-09-20,mechanical,214.08,v1.0.0
flr-018611,ast-00276,2025-10-24,wear & tear,233.38,v1.0.0
flr-018612,ast-00008,2022-07-15,wear & tear,136.85,v1.0.0
flr-018613,ast-00167,2026-04-20,mechanical,64.19,v1.0.0
flr-018614,ast-00451,2015-11-24,software,27.87,v1.0.0
flr-018615,ast-00162,2024-08-27,mechanical,67.96,v1.0.0
flr-018616,ast-00413,2025-06-23,external,135.29,v1.0.0
flr-018617,ast-00286,2025-03-25,mechanical,74.9,v1.0.0
flr-018618,ast-00123,2023-08-05,software,46.22,v1.0.0
flr-018619,ast-00053,2026-02-28,electrical,127.15,v1.0.0
flr-018620,ast-00322,2024-11-03,mechanical,29.86,v1.0.0
flr-018621,ast-00243,2024-08-09,electrical,97.27,v1.0.0
flr-018622,ast-00088,2022-07-24,software,138.51,v1.0.0
flr-018623,ast-00109,2023-02-23,software,54.36,v1.0.0
flr-018624,ast-00009,2024-04-03,software,62.26,v1.0.0
flr-018625,ast-00335,2022-11-16,wear & tear,42.14,v1.0.0
flr-018626,ast-00217,2025-01-14,wear & tear,95.42,v1.0.0
flr-018627,ast-00015,2023-06-16,electrical,184.66,v1.0.0
flr-018628,ast-00344,2022-11-05,software,43.7,v1.0.0
flr-018629,ast-00149,2021-04-14,electrical,74.91,v1.0.0
flr-018630,ast-00081,2024-04-02,wear & tear,36.42,v1.0.0
flr-018631,ast-00424,2025-08-12,mechanical,120.77,v1.0.0
flr-018632,ast-00352,2023-04-19,electrical,128.56,v1.0.0
flr-018633,ast-00140,2013-12-19,mechanical,114.89,v1.0.0
flr-018634,ast-00249,2014-04-07,wear & tear,81.39,v1.0.0
flr-018635,ast-00138,2015-04-19,software,192.68,v1.0.0
flr-018636,ast-00188,2024-11-24,electrical,151.17,v1.0.0
flr-018637,ast-00385,2019-05-09,mechanical,153.6,v1.0.0
flr-018638,ast-00034,2022-07-18,mechanical,159.3,v1.0.0
flr-018639,ast-00100,2025-10-03,mechanical,72.37,v1.0.0
flr-018640,ast-00500,2021-04-03,mechanical,180.57,v1.0.0
flr-018641,ast-00413,2022-09-21,wear & tear,236.14,v1.0.0
flr-018642,ast-00219,2017-11-20,mechanical,135.11,v1.0.0
flr-018643,ast-00001,2020-02-03,mechanical,60.24,v1.0.0
flr-018644,ast-00235,2015-10-08,wear & tear,231.48,v1.0.0
flr-018645,ast-00484,2009-03-29,mechanical,72.28,v1.0.0
flr-018646,ast-00338,2021-01-15,wear & tear,273.68,v1.0.0
flr-018647,ast-00115,2022-04-08,mechanical,192.87,v1.0.0
flr-018648,ast-00449,2023-01-23,wear & tear,20.47,v1.0.0
flr-018649,ast-00210,2026-04-15,wear & tear,122.45,v1.0.0
flr-018650,ast-00192,2024-02-12,electrical,105.52,v1.0.0
flr-018651,ast-00102,2021-01-28,electrical,98.95,v1.0.0
flr-018652,ast-00449,2024-02-03,mechanical,23.09,v1.0.0
flr-018653,ast-00152,2026-03-06,mechanical,185.19,v1.0.0
flr-018654,ast-00259,2025-04-13,software,206.69,v1.0.0
flr-018655,ast-00338,2022-09-14,mechanical,163.87,v1.0.0
flr-018656,ast-00010,2024-10-07,mechanical,130.31,v1.0.0
flr-018657,ast-00376,2025-06-13,mechanical,31.28,v1.0.0
flr-018658,ast-00278,2025-01-24,electrical,144.09,v1.0.0
flr-018659,ast-00396,2022-05-27,software,91.09,v1.0.0
flr-018660,ast-00036,2019-07-15,software,184.14,v1.0.0
flr-018661,ast-00148,2017-12-11,mechanical,278.76,v1.0.0
flr-018662,ast-00398,2014-02-26,mechanical,81.01,v1.0.0
flr-018663,ast-00409,2022-04-07,electrical,88.14,v1.0.0
flr-018664,ast-00100,2016-05-24,electrical,293.29,v1.0.0
flr-018665,ast-00295,2019-02-06,software,100.66,v1.0.0
flr-018666,ast-00488,2025-04-08,mechanical,98.66,v1.0.0
flr-018667,ast-00464,2025-06-24,software,135.22,v1.0.0
flr-018668,ast-00464,2025-07-18,software,6.0,v1.0.0
flr-018669,ast-00315,2024-10-23,mechanical,19.85,v1.0.0
flr-018670,ast-00316,2026-01-06,mechanical,21.57,v1.0.0
flr-018671,ast-00038,2023-02-07,software,177.24,v1.0.0
flr-018672,ast-00410,2025-08-22,mechanical,6.45,v1.0.0
flr-018673,ast-00371,2025-10-29,wear & tear,281.07,v1.0.0
flr-018674,ast-00125,2018-11-09,mechanical,128.03,v1.0.0
flr-018675,ast-00422,2026-05-21,electrical,12.47,v1.0.0
flr-018676,ast-00362,2019-05-08,software,58.33,v1.0.0
flr-018677,ast-00260,2026-02-15,mechanical,52.33,v1.0.0
flr-018678,ast-00171,2021-05-16,mechanical,30.96,v1.0.0
flr-018679,ast-00336,2025-10-15,software,137.31,v1.0.0
flr-018680,ast-00468,2018-05-29,electrical,121.34,v1.0.0
flr-018681,ast-00446,2016-12-18,software,130.75,v1.0.0
flr-018682,ast-00420,2021-11-01,wear & tear,11.7,v1.0.0
flr-018683,ast-00354,2021-05-23,mechanical,25.12,v1.0.0
flr-018684,ast-00308,2020-03-09,electrical,153.46,v1.0.0
